"UNIQUE_REFERENCE_NUMBER"|"NAME"|"POINTX_CLASSIFICATION_CODE"|"FEATURE_EASTING"|"FEATURE_NORTHING"|"POSITIONAL_ACCURACY_CODE"|"UPRN"|"TOPOGRAPHIC_TOID"|"TOPOGRAPHIC_TOID_VERSION"|"USRN"|"USRN_MATCH_INDICATOR"|"DISTANCE"|"ADDRESS_DETAIL"|"STREET_NAME"|"LOCALITY"|"GEOGRAPHIC_COUNTY"|"POSTCODE"|"ADMINISTRATIVE_BOUNDARY"|"TELEPHONE_NUMBER"|"URL"|"BRAND"|"QUALIFIER_TYPE"|"QUALIFIER_DATA"|"PROVENANCE"|"DATE_OF_SUPPLY"
114126426|"Las Iguanas"|"01020043"|291961.3|92809.3|1|100041142213|"osgb1000012290449"|5|14200684|1|14.8|"79-81"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Exeter District"|"01392210753"|"www.iguanas.co.uk"|"Las Iguanas"|"Restaurant Type"|"American Restaurant"|"118 Information"|"01-SEP-2021"
114126347|"Southern Financial Planning"|"02090147"|292296.0|92588.0|1|100041123904|"osgb1000012317708"|4|14200773|1|20.8|"20"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PR"|"Exeter District"|"01392439009"|""|""|""|""|"118 Information"|"01-SEP-2021"
114133799|"Artigiano"|"01020013"|292230.3|92850.0|1|100041045177|"osgb1000002070862927"|2|14200389|1|20.2|"248"|"High Street"|"Exeter"|"Devon"|"EX4 3PZ"|"Exeter District"|"01392499169"|"www.artigiano.uk.com"|"Artigiano"|""|""|"118 Information"|"01-SEP-2021"
111232916|"Exeter Library"|"06340458"|292068.2|92839.5|1||"osgb1000012318068"|6|14200574|3|54.2|"Exeter Central Library New Buildings"|"Castle Street"|"Exeter"|"Devon"|"EX4 3PQ"|"Exeter District"|"01392384218"|""|""|""|""|"118 Information"|"01-SEP-2021"
111228995|"Warren James (Jewellers) Ltd"|"09460659"|291899.6|92678.6|1|10023122951|"osgb1000012290389"|4|14200684|1|115.8|"8"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392498448"|"www.warrenjames.co.uk"|"Warren James"|""|""|"118 Information"|"01-SEP-2021"
118116811|"Surridge Gallery"|"03170813"|292242.0|92669.0|1||"osgb1000002070809040"|3|14200066|2|15.2|"11"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GG"|"Exeter District"|"01392477722"|"www.surridgegallery.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
118129760|"The White Company"|"09480685"|292072.0|92748.0|1|100041045159|"osgb1000012318019"|5|14200389|1|31.6|"230"|"High Street"|"Exeter"|"Devon"|"EX4 3NE"|"Exeter District"|"01392409306"|"www.thewhitecompany.com"|"The White Company"|""|""|"118 Information"|"01-SEP-2021"
124024237|"Reed Specialist Recruitment"|"02050078"|292016.0|92640.9|1|100041142323|"osgb1000012317807"|6|14200389|1|15.0|"50-52"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Exeter District"|"01392262670"|"www.reed.co.uk"|"Reed"|""|""|"118 Information"|"01-SEP-2021"
123134240|"Dorset Devon & Cornwall C R C"|"06330425"|292018.0|92764.0|1|100041225355|"osgb1000012318035"|5|14200488|1|12.9|"Queens House"|"Little Queen Street"|"Exeter"|"Devon"|"EX4 3LJ"|"Exeter District"|"01392474100"|"www.ddccrc.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
123130543|"Topman"|"09460656"|292310.9|92800.1|1||"osgb1000002070809093"|2|14200622|3|55.3|"11"|"Eastgate"|"Exeter"|"Devon"|"EX1 1GB"|"Exeter District"|"01392431111"|"www.topman.com/?geoip=home"|"Topman"|""|""|"118 Information"|"01-SEP-2021"
123149759|"Santander"|"02090138"|292010.0|92632.0|1|100041045123|"osgb1000012290039"|9|14200389|1|18.0|"53-54"|"High Street"|"Exeter"|"Devon"|"EX4 3HE"|"Exeter District"|"08009179170"|"www.santander.co.uk/uk/index"|"Santander"|""|""|"118 Information"|"01-SEP-2021"
124008574|"Aromatika"|"09480677"|291990.0|92775.0|1|100041045874|"osgb1000012290455"|5|14200684|1|15.2|"86"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Exeter District"|"01392256788"|"www.aromatika.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
124781953|"Sports Direct"|"09480686"|292039.0|92721.0|1|100041045155|"osgb1000012317953"|6|14200389|1|32.4|"223-225"|"High Street"|"Exeter"|"Devon"|"EX4 3LR"|"Exeter District"|"03443325861"|"www.sportsdirect.com"|"Sports Direct"|""|""|"118 Information"|"01-SEP-2021"
125625857|"Compass Resolution"|"05290358"|292246.0|93396.0|1|100040239194|"osgb1000012324436"|3|14200895|1|15.1|"8"|"Waverley Avenue"|"Exeter"|"Devon"|"EX4 4NL"|"Exeter District"|"01392848482"|"www.compass-resolution.com"|""|""|""|"118 Information"|"01-SEP-2021"
124780165|"Bill's"|"01020043"|292047.7|92761.2|1|100041142020|"osgb1000012318020"|4|14200328|1|12.0|"32-33"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392259227"|"www.bills-website.co.uk"|"Bills Restaurants"|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
124764011|"Jigsaw"|"09460656"|292331.0|92928.0|1|100041045955|"osgb1000012318199"|7|14200757|1|40.3|"1"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NN"|"Exeter District"|"08446931708"|"www.jigsaw-online.com"|"Jigsaw"|""|""|"118 Information"|"01-SEP-2021"
125638632|"Free Flowing Energy"|"05280330"|291976.0|92826.0|1||"osgb1000012290436"|4|14200328|2|7.7|"18"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"07866013637"|"www.freeflowingenergy.com"|""|""|""|"118 Information"|"01-SEP-2021"
125704759|"Holland & Barrett"|"09470672"|291916.0|92608.0|1|100041045135|"osgb1000012290377"|3|14200389|1|28.4|"192"|"High Street"|"Exeter"|"Devon"|"EX4 3DU"|"Exeter District"|"01392759057"|"www.hollandandbarrett.com"|"Holland & Barrett"|""|""|"118 Information"|"01-SEP-2021"
125702739|"A1 Reliable Home Repairs & Property Maintenance"|"02130204"|291912.0|92873.4|1|10023122195|"osgb1000012290483"|4|14200684|1|13.4|"Flat 1 74"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RX"|"Exeter District"|"08443343115"|""|""|""|""|"118 Information"|"01-SEP-2021"
125720171|"Shiny Apples"|"02130205"|291898.0|92587.6|1|100041142329|"osgb1000012290381"|4|14200593|1|13.2|"49"|"North Street"|"Exeter"|"Devon"|"EX4 3QR"|"Exeter District"|"07536023656"|""|""|""|""|"118 Information"|"01-SEP-2021"
125795821|"Rediscover Church"|"06350816"|291874.0|92841.0|1|100041142415|"osgb1000042780721"|4|14200597|1|9.3|""|"Northernhay Street"|"Exeter"|"Devon"|"EX4 3ER"|"Exeter District"|"01392425070"|"www.rediscoverchurch.com"|""|""|""|"118 Information"|"01-SEP-2021"
125793581|"The Number Studio Ltd"|"02090135"|292256.0|92590.0|1|100041123939|"osgb1000012317732"|4|14200136|1|51.9|"Bishops Chambers 14"|"Cathedral Close"|"Exeter"|"Devon"|"EX1 1EZ"|"Exeter District"|"01392434108"|"www.thenumberstudio.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
125910397|"Sky"|"02600111"|291910.5|92706.4|1|10023120117|"osgb1000002062007477"|12|14200684|1|89.8|"Guildhall Shopping Centre"|""|"Exeter"|"Devon"|"EX4 3HL"|"Exeter District"|"01392279972"|"www.sky.com"|""|""|""|"118 Information"|"01-SEP-2021"
125897012|"Matt Ridley Counselling"|"05290358"|291898.7|92591.4|1|100041142329|"osgb1000012290381"|4|14200593|1|16.5|"49"|"North Street"|"Exeter"|"Devon"|"EX4 3QR"|"Exeter District"|"07581297711"|""|""|""|""|"118 Information"|"01-SEP-2021"
126972460|"Sobey's Ltd"|"09480719"|292018.0|92771.0|1|10013037178|"osgb1000012318036"|5|14200328|1|7.2|"9"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392493579"|""|""|""|""|"118 Information"|"01-SEP-2021"
125875770|"St Stephen's C of E Church"|"06340459"|292106.0|92725.0|1|100041142106|"osgb1000012317833"|7|14200389|1|8.3|""|"High Street"|"Exeter"|"Devon"|"EX4 3LN"|"Exeter District"|"07856848121"|"www.parishofcentralexeter.co.uk"|""|"Religion"|"Church of England (Christian)"|"118 Information"|"01-SEP-2021"
126963168|"Helpline Ltd"|"07420584"|292318.2|92686.9|1|100041123920|"osgb1000012317920"|4|14200773|2|22.2|"South West Region Office Broadwalk House"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1TS"|"Exeter District"|"02071838554"|"www.helpline.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
127712853|"Image Tattoo"|"02100180"|291888.8|92597.8|1|100041142301|"osgb1000012291094"|6|14200593|1|15.4|"47a"|"North Street"|"Exeter"|"Devon"|"EX4 3QR"|"Exeter District"|"01392423629"|""|""|""|""|"118 Information"|"01-SEP-2021"
127712441|"Zebel"|"02100776"|291961.8|92673.8|1|10013039980|"osgb1000012290355"|3|14202585|3|20.1|"15-16"|"Waterbeer Street"|"Exeter"|"Devon"|"EX4 3EH"|"Exeter District"|"01392758742"|"www.zebel.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
126986706|"Simply Be"|"09460656"|292232.0|92850.0|1||"osgb1000002070862927"|2|14200389|2|19.1|"247-248"|"High Street"|"Exeter"|"Devon"|"EX4 3PZ"|"Exeter District"|"03450260788"|"www.simplybe.co.uk"|"Simply Be"|""|""|"118 Information"|"01-SEP-2021"
129820081|"Profit Investments"|"02110192"|292314.0|93071.0|1|100041045295|"osgb1000012323941"|4|14200493|1|9.1|"33"|"Longbrook Street"|"Exeter"|"Devon"|"EX4 6AW"|"Exeter District"|"01392436907"|""|""|""|""|"118 Information"|"01-SEP-2021"
129820202|"Cavendish Online Ltd"|"02090149"|292032.0|92622.0|1|100041124279|"osgb1000012317799"|5|14200137|1|16.3|"20"|"Cathedral Yard"|"Exeter"|"Devon"|"EX1 1HB"|"Exeter District"|"01392436193"|"www.cavendishonline.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
129120312|"The Guildhall"|"03170244"|291973.0|92646.0|1|10013050617|"osgb1000012290343"|3|14200389|1|17.2|"Guildhall 203"|"High Street"|"Exeter"|"Devon"|"EX4 3EB"|"Exeter District"|"01392665500"|""|""|""|""|"118 Information"|"01-SEP-2021"
129827312|"Byron Hamburgers"|"01020043"|292227.7|92650.2|1||"osgb1000002070802041"|6|14200066|2|8.2|"26"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GJ"|"Exeter District"|"01392433340"|"www.byronhamburgers.com"|"Byron"|"Restaurant Type"|"American Restaurant"|"118 Information"|"01-SEP-2021"
129109696|"Reiss"|"09460656"|292203.9|92706.6|1|10013050711|"osgb1000002070809094"|3|14200066|1|15.2|"15"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392213343"|"www.reiss.com"|"Reiss"|""|""|"118 Information"|"01-SEP-2021"
141918170|"Working Links (Employment) Ltd"|"02050078"|292018.0|92764.0|1|100041225355|"osgb1000012318035"|5|14200488|1|12.9|"Queens House"|"Little Queen Street"|"Exeter"|"Devon"|"EX4 3LJ"|"Exeter District"|"01392474100"|"www.workinglinks.co.uk"|"Working Links"|""|""|"118 Information"|"01-SEP-2021"
141912611|"Working Links (Employment) Ltd"|"02050078"|292260.0|92941.0|1|10013050561|"osgb1000012318275"|4|14200580|1|14.2|"Brittany House"|"New North Road"|"Exeter"|"Devon"|"EX4 4EP"|"Exeter District"|"01392474200"|"www.workinglinks.co.uk"|"Working Links"|""|""|"118 Information"|"01-SEP-2021"
141252631|"The Rougemont Hotel"|"01010006"|291855.6|92887.7|1|100040230315|"osgb1000012290605"|5|14200684|1|22.9|""|"Queen Street"|"Exeter"|"Devon"|"EX4 3SP"|"Exeter District"|"01392254982"|"www.accor.com"|"Accor Hotels"|""|""|"118 Information"|"01-SEP-2021"
141263715|"Georgie & Flo"|"09480717"|291976.0|92826.0|1||"osgb1000012290436"|4|14200872|2|6.7|"1"|"Upper Paul Street"|"Exeter"|"Devon"|"EX4 3NB"|"Exeter District"|"01392211848"|"www.georgieandflo.com"|""|""|""|"118 Information"|"01-SEP-2021"
141264519|"Coffee 1"|"01020013"|292286.1|92707.7|1||"osgb1000002070809040"|3|14200661|2|44.8|"4-5"|"Roman Walk"|"Exeter"|"Devon"|"EX1 1GN"|"Exeter District"|"01392256659"|""|"S A Brain"|""|""|"118 Information"|"01-SEP-2021"
141265758|"Your Move"|"02110190"|291892.6|92592.5|1|100041045579|"osgb1000012290380"|4|14200593|1|13.5|"48"|"North Street"|"Exeter"|"Devon"|"EX4 3QR"|"Exeter District"|"01392251571"|"www.your-move.co.uk"|"Your Move"|""|""|"118 Information"|"01-SEP-2021"
141269480|"Dawn Til Dark"|"09470699"|292091.0|93285.0|1|100040218348|"osgb1000012324266"|3|14200414|1|9.3|"2"|"Hoopern Street"|"Exeter"|"Devon"|"EX4 4LY"|"Exeter District"|"07850295372"|""|""|""|""|"118 Information"|"01-SEP-2021"
141272161|"Hobbs"|"09460656"|292331.0|92928.0|1|100041045955|"osgb1000012318199"|7|14200757|1|40.3|"1"|"Sidwell Street"|"Exeter"|"Devon"|"EX4 6NN"|"Exeter District"|"08446931708"|"www.hobbs.co.uk/?el_country=gb&el_curr=gbp&el_lang=en"|"Hobbs"|""|""|"118 Information"|"01-SEP-2021"
141917731|"Academy of Music & Sound"|"05320396"|292000.6|92632.9|1|100041045123|"osgb1000012290039"|9|14200389|1|11.1|"54"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Exeter District"|"01392253470"|"www.academyofmusic.ac.uk"|""|""|""|"118 Information"|"01-SEP-2021"
146509818|"Derek the Dogs Studio"|"09480691"|291993.0|92802.0|1||"osgb1000012290448"|5|14200328|3|7.5|"83-84"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RP"|"Exeter District"|"01392255031"|""|""|""|""|"118 Information"|"01-SEP-2021"
145413786|"Energie Fitness Clubs"|"04240293"|291873.0|92773.0|1|100041225526|"osgb1000012291005"|4|14200631|1|21.6|"The Harlequin Centre"|"Paul Street"|"Exeter"|"Devon"|"EX4 3TT"|"Exeter District"|"01392690727"|"www.energiefitnessclubs.com"|"Energie Fitness"|""|""|"118 Information"|"01-SEP-2021"
141909439|"The Vaults"|"04250312"|292029.0|92766.0|1|100041141937|"osgb1000012318278"|5|14200328|1|2.3|"8"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392203938"|""|""|""|""|"118 Information"|"01-SEP-2021"
141909071|"Five Guys"|"01020018"|291912.0|92873.4|1|10023122195|"osgb1000012290483"|4|14200684|1|13.4|"74"|"Queen Street"|"Exeter"|"Devon"|"EX4 3RX"|"Exeter District"|"01392276744"|"www.fiveguys.co.uk"|"Five Guys"|""|""|"118 Information"|"01-SEP-2021"
145399214|"The Real Food Store"|"09470672"|291883.0|92939.0|1|10013042562|"osgb1000012290961"|5|14200684|2|30.8|"3 The Crescent, Exeter Central Station"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SB"|"Exeter District"|"01392681234"|"www.realfoodexeter.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
146520762|"Mac Cosmetics"|"09480677"|292262.7|92782.6|1|10013050882|"osgb1000002070809085"|2|14200389|3|53.6|"27"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"03701925147"|"www.maccosmetics.co.uk"|"MAC Cosmetics"|""|""|"118 Information"|"01-SEP-2021"
146523175|"River Island"|"09460656"|292230.3|92850.0|1|100041045177|"osgb1000002070862927"|2|14200389|1|20.2|"248"|"High Street"|"Exeter"|"Devon"|"EX4 3PZ"|"Exeter District"|"01392213856"|"www.riverisland.com"|"River Island"|""|""|"118 Information"|"01-SEP-2021"
146524247|"Starbucks Coffee Co UK Ltd"|"01020013"|292250.0|92812.0|1|100041045100|"osgb1000012317961"|5|14200389|1|22.3|"5"|"High Street"|"Exeter"|"Devon"|"EX4 3LF"|"Exeter District"|"01392424099"|"www.starbucks.co.uk"|"Starbucks Coffee"|""|""|"118 Information"|"01-SEP-2021"
133156649|"O2 Store"|"09480726"|292156.9|92795.8|1|100041045168|"osgb1000012318006"|5|14200389|1|18.7|"241"|"High Street"|"Exeter"|"Devon"|"EX4 3NZ"|"Exeter District"|"01392424200"|"www.o2.co.uk"|"O2"|""|""|"118 Information"|"01-SEP-2021"
151352720|"Rachael's Rose"|"09460656"|291942.0|92656.0|1|10013039981|"osgb1000012290366"|3|14200389|3|45.4|"17"|"Waterbeer Street"|"Exeter"|"Devon"|"EX4 3EH"|"Exeter District"|"01392270727"|"www.rachaelsrose.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
152774000|"Proven Marketing"|"02080127"|292018.0|92795.0|1|100041044913|"osgb1000012318051"|6|14200328|1|8.6|"25-26"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392914149"|"www.thisisproven.com"|""|""|""|"118 Information"|"01-SEP-2021"
158336263|"Possumus Recruitment Ltd"|"02050078"|292303.0|92608.0|1|100041124231|"osgb1000012317705"|5|14200773|1|19.4|"23"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PR"|"Exeter District"|"01392660785"|""|""|""|""|"118 Information"|"01-SEP-2021"
151344570|"The Pursuit of Hoppiness"|"01020034"|292320.0|92995.0|1|10094202573|"osgb1000012318217"|9|14200493|1|12.5|"42"|"Longbrook Street"|"Exeter"|"Devon"|"EX4 6AE"|"Exeter District"|"01392430730"|""|""|""|""|"118 Information"|"01-SEP-2021"
149625872|"Next Lingerie Room"|"09460660"|292297.0|92851.0|1|10013050704|"osgb1000002070809093"|2|14200389|3|16.8|"1"|"Eastgate"|"Exeter"|"Devon"|"EX1 1GB"|"Exeter District"|"03330055138"|"www.next.co.uk"|"Next Retail Plc"|""|""|"118 Information"|"01-SEP-2021"
149625030|"Wilkinson's Cafe"|"01020013"|291892.6|92655.0|1|10023124191|"osgb1000012290397"|4|14200684|1|136.2|"100"|"Guildhall Shopping Centre"|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392435310"|""|""|""|""|"118 Information"|"01-SEP-2021"
156924326|"Crocketts Bar"|"01020034"|291971.0|92820.0|1|100041141946|"osgb1000012290437"|3|14200872|1|7.7|"2"|"Upper Paul Street"|"Exeter"|"Devon"|"EX4 3NB"|"Exeter District"|"01392332222"|"www.crockettsbar.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
157757098|"Absurd Bird"|"01020043"|291958.7|92733.5|1|10091473445|"osgb1000012290874"|5|14200684|2|35.3|"Unit 22 Higher Market Guildhall Shopping & Dining"|"Queen Street"|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392401000"|"www.absurdbird.com"|""|"Restaurant Type"|"American Restaurant"|"118 Information"|"01-SEP-2021"
157761317|"The Practice Rooms"|"05280330"|292166.9|92867.3|1|100041142068|"osgb1000012318093"|5|14200135|1|8.2|"15-16"|"Castle Street"|"Exeter"|"Devon"|"EX4 3PT"|"Exeter District"|"08006444066"|"www.thepracticerooms.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
156919543|"Pho"|"01020043"|291950.0|92716.0|1||"osgb1000012290880"|5|14202585|3|34.9|"Guildhall Shopping Centre"|""|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392706778"|"www.phocafe.co.uk"|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
159606137|"Smart Estate Agent"|"02110192"|292272.0|92981.0|1|10013038633|"osgb1000012318257"|4|14200580|1|13.0|"The Octagon"|"54 New North Road"|"Exeter"|"Devon"|"EX4 4EP"|"Exeter District"|"01392905907"|""|""|""|""|"118 Information"|"01-SEP-2021"
159606155|"Flame Tree Therapies"|"05280330"|292166.9|92867.3|1|100041142068|"osgb1000012318093"|5|14200135|1|8.2|"15-16"|"Castle Street"|"Exeter"|"Devon"|"EX4 3PT"|"Exeter District"|"07427750044"|"www.flametreetherapies.com"|""|""|""|"118 Information"|"01-SEP-2021"
159599483|"Comptoir Libanais Plc"|"01020043"|291940.6|92704.0|1|10091473444|"osgb1000012290880"|5|14200684|1|68.0|"Unit 20 Higher Market Guildhall Shopping and Dining"|"Queen Street"|"Exeter"|"Devon"|"EX4 3FB"|"Exeter District"|"01392249588"|"www.comptoirlibanais.com"|""|"Restaurant Type"|"Lebanese Restaurant"|"118 Information"|"01-SEP-2021"
159598388|"Oliver Bonas"|"09480700"|292209.6|92711.7|1|10013050872|"osgb1000002070809094"|3|14200066|3|22.8|"16"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392496766"|"www.oliverbonas.com"|"Oliver Bonas"|""|""|"118 Information"|"01-SEP-2021"
160761629|"The Cork & Tile"|"01020034"|291991.0|92808.0|1|100041044899|"osgb1000012290447"|3|14200328|1|5.8|"15"|"Gandy Street"|"Exeter"|"Devon"|"EX4 3LS"|"Exeter District"|"01392491649"|""|""|""|""|"118 Information"|"01-SEP-2021"
161927786|"Mrfix4u"|"02130205"|291936.7|92739.7|1||"osgb1000002062007530"|11|14200631|3|45.1|"Guildhall Shopping Centre"|"Queen Street"|"Exeter"|"Devon"|"EX4 3HP"|"Exeter District"|"01392791951"|""|""|""|""|"118 Information"|"01-SEP-2021"
160763524|"Lloyd's Lounge"|"01020043"|292126.1|92707.2|1|10013050886|"osgb1000002070809044"|8|14200389|3|35.0|"Catherine Square"|""|"Exeter"|"Devon"|"EX1 1DY"|"Exeter District"|"01392431879"|"www.lloydslounge.co.uk"|""|"Restaurant Type"|"Restaurant"|"118 Information"|"01-SEP-2021"
160761603|"Claire's UK"|"09460659"|292226.0|92795.0|1|100041045103|"osgb1000012317974"|6|14200389|1|22.2|"10"|"High Street"|"Exeter"|"Devon"|"EX4 3LF"|"Exeter District"|"01392432529"|"www.claires.co.uk"|"Claire's"|""|""|"118 Information"|"01-SEP-2021"
161947118|"Levi's"|"09460656"|292250.3|92775.0|1|10013050881|"osgb1000002070809085"|2|14200389|3|52.6|"25"|"Princesshay"|"Exeter"|"Devon"|"EX1 1GE"|"Exeter District"|"01392432970"|"www.levi.com/gb/en_gb/"|"Levi's"|""|""|"118 Information"|"01-SEP-2021"
161931475|"Mark Shanagher Healer & Herbalist"|"02100155"|292274.1|92620.2|1|10013050779|"osgb1000002070802041"|6|14200066|1|8.3|"38"|"Bedford Street"|"Exeter"|"Devon"|"EX1 1GJ"|"Exeter District"|"07948025677"|"www.markshanagher.com"|""|""|""|"118 Information"|"01-SEP-2021"
161934085|"The Dr. Martens Store"|"09460657"|291976.0|92660.0|1|100041045150|"osgb1000012290353"|3|14200389|1|25.6|"205"|"High Street"|"Exeter"|"Devon"|"EX4 3EB"|"Exeter District"|"01392436701"|"www.drmartens.com/uk/"|"Dr. Martens"|""|""|"118 Information"|"01-SEP-2021"
161925595|"Mirror Hair Design"|"02100156"|291843.2|92609.9|1|10091469315|"osgb1000012291127"|7|14200593|1|8.0|"14"|"North Street"|"Exeter"|"Devon"|"EX4 3QS"|"Exeter District"|"01392757500"|""|""|""|""|"118 Information"|"01-SEP-2021"
161943574|"The Angel Bar Ltd"|"01020034"|291834.3|92926.0|1|10023124169|"osgb1000012290610"|4|14200684|1|15.1|"32"|"Queen Street"|"Exeter"|"Devon"|"EX4 3SR"|"Exeter District"|"01392431183"|"www.theangelbar.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
165164072|"Acuitis Optical & Hearing Exeter Ltd"|"05280344"|291920.0|92613.0|1|100041045136|"osgb1000012290376"|5|14200389|1|28.6|"193"|"High Street"|"Exeter"|"Devon"|"EX4 3DU"|"Exeter District"|"01392276111"|""|""|""|""|"118 Information"|"01-SEP-2021"
164697818|"Martins Cleaning Srvices Ltd"|"02100158"|292313.0|93071.0|1|100041045295|"osgb1000012323941"|4|14200493|2|10.1|"2nd Floor"|"33 Longbrook Street"|"Exeter"|"Devon"|"EX4 6AW"|"Exeter District"|"01803670866"|"www.martinscleaning.co.uk"|""|""|""|"118 Information"|"01-SEP-2021"
163795569|"GB Card & Partners"|"02060085"|292303.7|92608.0|1|100041124231|"osgb1000012317705"|5|14200773|1|18.7|"23"|"Southernhay West"|"Exeter"|"Devon"|"EX1 1PR"|"Exeter District"|"01392790020"|"www.gbcardandpartners.com"|""|""|""|"118 Information"|"01-SEP-2021"
63999697|"Electricity Sub Station"|"06340433"|292207.0|92869.0|2||"Not Assigned"|0|14200042|3|3.0|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64041110|"Electricity Sub Station"|"06340433"|291828.0|93304.0|2||"Not Assigned"|0|14200418|3|17.1|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64402145|"Public Convenience"|"06340461"|291925.0|92668.0|1|10094205461|"osgb1000012290403"|5|14202585|3|53.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
64406782|"Public Conveniences"|"06340461"|292115.0|92703.0|1||"osgb5000005241966313"|4|14200389|3|30.6|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
68568484|"Letter Box"|"06340457"|292095.0|93282.0|1|100040218348|"osgb1000012324266"|3|14200418|3|7.2|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
78429280|"Works"|"07410542"|291837.0|92829.0|2||"Not Assigned"|0|14200597|3|10.7|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
78429124|"Works"|"07410542"|292055.0|93336.0|2||"Not Assigned"|0|14200414|3|8.8|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
159998027|"Telephone Exchange"|"06340443"|292156.3|92838.8|2||"Not Assigned"|0|14200135|3|17.3|""|""|""|"Devon"|"EX4"|"Exeter District"|""|""|""|""|""|"Ordnance Survey"|"01-SEP-2021"
95494022|"Reed"|"02050078"|292017.3|92637.6|1|100041142323|"osgb1000012317807"|6|14200389|1|18.4|"50-52"|"High Street"|"Exeter"|"Devon"|"EX4 3DJ"|"Exeter District"|"01392439657"|"www.reed.co.uk"|"Reed"|""|""|"Local Data Company"|"01-SEP-2021"
